user_address,coin,market_type,direction,size,entry_price,liquidation_price,position_value,unrealized_pnl,pnl_percent,leverage_type,leverage_value,margin_used,distance_to_liq_pct,distance_to_liq_usd,risk_level
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,kBONK,HyperCore,SHORT,1000000.0,0.021812,0.1283857132,8795.0,13017.0,148.00454803865833,cross,10,879.5,1359.76,0.12,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,TAO,HyperCore,SHORT,285.265,283.926,641.9209696343,68962.81375,12031.36444,17.44616233846752,cross,5,13792.56275,165.53,400.17,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,ETHFI,HyperCore,SHORT,86950.0,1.28841,2.0676083399,65623.7735,46403.98969,70.71216300903515,cross,5,13124.7547,173.95,1.31,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,PNUT,HyperCore,SHORT,11200.0,0.13368,10.2722303261,894.208,603.008,67.43486973947897,cross,3,298.069333,12766.02,10.19,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,FARTCOIN,HyperCore,SHORT,23918.2,0.39615,5.3099380074,7413.44609,2061.786073,27.811439484009252,cross,5,1482.689218,1613.16,5.0,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,INIT,HyperCore,SHORT,146289.0,0.546522,0.8275986511,13436.937228,66513.313764,495.00353120202874,cross,3,4478.979076,801.01,0.74,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,XPL,HyperCore,SHORT,78310.0,1.001963,1.7065748494,14051.1633,64412.629,458.41491999456014,cross,3,4683.7211,851.11,1.53,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,MON,HyperCore,SHORT,1974000.0,0.025128,0.084837165,53313.792,-3709.459103,-6.957785150604182,cross,3,17771.264,214.12,0.06,LOW
0x9a6e59375fdb008d73b4bd874d7d3ef82c4da3cc,MNT,HyperCore,LONG,21.0,2.3828,,20.89164,-29.14716,-139.51590205460175,cross,5,4.178328,,,UNKNOWN
0x51fbe1854e6b265a8d2eee406dc2f584b774d90e,ETH,HyperCore,LONG,0.75,3052.9,583.4547782313,2317.575,27.9,1.2038445357755412,cross,10,231.7575,81.12,2506.65,LOW
0x51fbe1854e6b265a8d2eee406dc2f584b774d90e,TRX,HyperCore,LONG,22144.0,0.28642,0.1982508892,6329.41952,-13.06496,-0.2064164013574502,cross,10,632.941952,30.64,0.09,LOW
0x05b2fd2728f91732cd5c7e67e47e5480b64220bf,XPL,HyperCore,LONG,10759.0,0.179141,0.1697027526,1930.48737,3.10717,0.16095261995938362,cross,10,193.048737,5.42,0.01,HIGH
0xaa466031f86b8ef4a79257435af0ae2aa0842c47,LIT,HyperCore,SHORT,5802.0,3.022628,3.4537186379,15913.7256,1623.564,10.202287263266625,isolated,3,7464.49586,25.92,0.71,LOW
0x56e26e551f397cbb28b2b3166fc8803fa5a9401c,BTC,HyperCore,LONG,0.00279,86868.7,66391.1935030171,250.07328,7.709461,3.0828807459957335,cross,40,6.251832,25.93,23240.81,LOW
0x56e26e551f397cbb28b2b3166fc8803fa5a9401c,ETH,HyperCore,LONG,0.0255,2917.59,527.4220088035,78.78735,4.38879,5.570424693811887,cross,25,3.151494,82.93,2562.28,LOW
0x9fd7be134d8d4ddb8fa8d093e348c899716f6b0b,RESOLV,HyperCore,SHORT,76050.0,0.066044,2.727058358,5324.03235,-301.324559,-5.6597056364618075,cross,3,1774.67745,3795.41,2.66,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,BTC,HyperCore,LONG,0.32004,112386.2,75428.0042842746,28685.82528,-7282.270297,-25.38630220995336,cross,40,717.145632,15.85,14204.0,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,ATOM,HyperCore,SHORT,29.94,2.1549,138.4331285905,63.75723,0.760856,1.1933642662957595,cross,5,12.751446,6400.73,136.3,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,DYDX,HyperCore,SHORT,312.4,0.2074,13.2477282563,57.659668,7.135112,12.37452841386461,cross,5,11.531933,7077.62,13.06,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,AVAX,HyperCore,SHORT,5.07,12.7172,856.4926805673,67.15722,-2.680824,-3.9918626768648253,cross,10,6.715722,6366.05,843.25,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,OP,HyperCore,SHORT,224.5,0.28654,19.3425173741,67.13448,-2.805223,-4.178513038307588,cross,10,6.713448,6368.2,19.04,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,LTC,HyperCore,SHORT,0.83,76.3471,5231.4824704532,66.86978,-3.501608,-5.236458083158042,cross,10,6.686978,6393.41,5150.92,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,ARB,HyperCore,SHORT,336.6,0.19284,12.9046791812,68.454342,-3.542565,-5.17507713389459,cross,10,6.845434,6245.42,12.7,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,INJ,HyperCore,SHORT,12.6,5.10773,343.9634024187,58.6782,5.6793,9.6787222511938,cross,10,5.86782,7285.94,339.31,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,CRV,HyperCore,SHORT,171.7,0.37875,25.3033062152,69.317007,-4.285305,-6.182184121134948,cross,10,6.9317,6167.69,24.9,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,LDO,HyperCore,SHORT,112.5,0.57226,38.6200270646,69.492375,-5.112754,-7.357287759988057,cross,10,6.949237,6152.13,38.0,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,LINK,HyperCore,SHORT,5.9,12.13998,737.7394526231,77.4021,-5.776193,-7.462579180668224,cross,10,7.74021,5523.44,724.62,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,STX,HyperCore,SHORT,233.4,0.27665,17.7517571123,62.32947,2.24066,3.5948645159344372,cross,5,12.465894,6547.35,17.48,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,CFX,HyperCore,SHORT,918.0,0.07009,4.5214782135,69.78636,-5.443029,-7.799559971318177,cross,5,13.957272,5847.75,4.45,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,GMX,HyperCore,SHORT,8.0,8.1305,488.8109254286,62.7528,2.291384,3.6514450351219385,cross,3,20.9176,6131.57,480.97,LOW
